"","LFC","padj","DE"
"Cre12.g553650",-2.57680493200167,5.37639801530857e-12,TRUE
"Cre12.g553850",2.16681846833264,3.19692974313034e-16,TRUE
"Cre12.g555600",2.21770798282766,3.31069126561702e-28,TRUE
"Cre12.g555700",-4.91937677782197,1.54727666645373e-10,TRUE
"Cre12.g557300",2.02049119350481,2.84413775399222e-16,TRUE
"Cre12.g559750",-3.49052360559575,3.578325319012e-32,TRUE
"Cre12.g559800",3.71028507196791,1.87450804522332e-17,TRUE
"Cre12.g560000",2.38899326785887,4.43343360164978e-07,TRUE
"Cre12.g560800",2.12125247553896,7.58371263048444e-15,TRUE
"Cre12.g560850",2.20832979910761,3.84828993338164e-13,TRUE
"Cre13.g563400",-2.00586861892399,2.55120274332809e-14,TRUE
"Cre13.g563475",-2.74209108203085,2.32879818534622e-25,TRUE
"Cre13.g564150",-3.5398442580628,2.29533232971801e-29,TRUE
"Cre13.g567400",-4.88926991103666,1.98510343855954e-46,TRUE
"Cre13.g568100",2.27002890207827,1.30034779085112e-15,TRUE
"Cre13.g570100",-2.9432973657385,2.34830698781143e-06,TRUE
"Cre13.g570500",-3.55539835157087,1.10839418793252e-26,TRUE
"Cre13.g570850",2.55985595035529,1.36412046681491e-14,TRUE
"Cre13.g573500",-2.5112736468492,8.60522409384746e-26,TRUE
"Cre13.g573600",3.28368433484537,5.47187218376282e-10,TRUE
"Cre13.g573750",2.3423739935991,1.42109753512161e-11,TRUE
"Cre13.g573950",3.46170211410592,2.48114088168509e-13,TRUE
"Cre13.g574300",-2.86911443235416,1.71723445065595e-38,TRUE
"Cre13.g574375",3.57082900254941,0.00311491672095195,TRUE
"Cre13.g574400",3.40472116476208,1.89600594150099e-17,TRUE
"Cre13.g579500",4.70941399843798,6.27647174603393e-33,TRUE
"Cre13.g579650",2.25836557078388,1.79614437799514e-24,TRUE
"Cre13.g582200",-2.01967886055577,3.72807067734508e-22,TRUE
"Cre13.g583287",2.86481423972532,1.72223765100877e-15,TRUE
"Cre13.g584200",-2.11495281619139,2.98904782822548e-09,TRUE
"Cre13.g584400",-2.08826305650734,4.71058126546642e-38,TRUE
"Cre13.g587300",-3.76622273956561,1.42323231920208e-24,TRUE
"Cre13.g588700",-2.97019676291134,2.6888684311184e-21,TRUE
"Cre13.g589500",-2.40076440980811,1.23167596866129e-75,TRUE
"Cre13.g590500",2.79656205960431,6.94551796151483e-26,TRUE
"Cre13.g590750",-2.44189522597038,9.20858483315685e-14,TRUE
"Cre13.g590800",-2.5515672891942,8.15714824889999e-21,TRUE
"Cre13.g590905",-4.16144730688935,5.91990541734829e-54,TRUE
"Cre13.g591150",-2.39828828513519,5.83342102132812e-12,TRUE
"Cre13.g591550",4.24845051318883,1.04094961578295e-10,TRUE
"Cre13.g605450",-2.72026348841822,0.000924320109209049,TRUE
"Cre13.g606000",-3.31110163708939,3.85953172869108e-30,TRUE
"Cre13.g607250",2.56414846144584,5.49195259112451e-16,TRUE
"Cre13.g607750",-2.37333645334445,4.24765329588231e-28,TRUE
"Cre13.g607800",-2.11944915638393,1.38147168944408e-10,TRUE
"Cre14.g608700",2.07294330061413,2.48690638902812e-40,TRUE
"Cre14.g609350",-3.0361912309446,1.7120781926686e-29,TRUE
"Cre14.g609850",-2.86736128213868,7.65765745805844e-17,TRUE
"Cre14.g609950",2.09145897088674,2.39938088467245e-05,TRUE
"Cre14.g610100",-2.43622248540255,1.24228036938921e-36,TRUE
"Cre14.g610250",-4.31342009519274,7.18587405637567e-29,TRUE
"Cre14.g612250",-2.7830994493838,3.61941627091419e-29,TRUE
"Cre14.g612750",-2.28490457532967,1.7120781926686e-29,TRUE
"Cre14.g614850",-2.02364985120297,1.06637169133687e-25,TRUE
"Cre14.g615350",2.53246747468558,0.00105893961862668,TRUE
"Cre14.g615400",3.9277977691398,1.07333482302119e-15,TRUE
"Cre14.g616050",-2.97949260816823,2.85352332117715e-14,TRUE
"Cre14.g616350",2.0511513918929,0.0192082754499686,TRUE
"Cre14.g616400",5.02677196777779,3.26925463653246e-14,TRUE
"Cre14.g616650",-6.30084908968106,1.46713160503706e-86,TRUE
"Cre14.g616700",-4.18308722261446,2.367744165378e-51,TRUE
"Cre14.g616850",5.89110422298826,1.44161940331828e-35,TRUE
"Cre14.g617200",-6.95026544949973,2.85426758172363e-13,TRUE
"Cre14.g617250",-2.11519067040565,2.66037592554712e-22,TRUE
"Cre14.g617500",-2.2493362475202,1.20605928921009e-27,TRUE
"Cre14.g617550",-2.35386854922132,1.61816998315824e-25,TRUE
"Cre14.g617700",-2.47279034826312,9.06207954495092e-38,TRUE
"Cre14.g617950",-2.27871414948046,1.4505417190805e-44,TRUE
"Cre14.g618820",2.13111175643147,1.18219203209262e-29,TRUE
"Cre14.g620000",7.00555740734723,9.51879958677553e-22,TRUE
"Cre14.g620100",2.07502001586947,6.46718393088857e-11,TRUE
"Cre14.g621050",-3.07835728108743,1.67559540543331e-16,TRUE
"Cre14.g621150",-2.08172923960297,6.94916975997295e-19,TRUE
"Cre14.g621800",-2.97346369231298,3.27729244687087e-23,TRUE
"Cre14.g622600",2.34334378923485,3.13465541477639e-06,TRUE
"Cre14.g623600",4.12943074717548,2.68060798437598e-08,TRUE
"Cre14.g624050",4.73632088233398,7.03045546398206e-15,TRUE
"Cre14.g624650",2.63666833413826,2.44485319153213e-51,TRUE
"Cre14.g624700",3.7837296951474,7.54716425743213e-22,TRUE
"Cre14.g624750",2.78881482237365,0.000163288833432954,TRUE
"Cre14.g625150",2.22056134006779,9.02574521501044e-13,TRUE
"Cre14.g625450",2.59604819449922,1.42941819467426e-07,TRUE
"Cre14.g625650",2.43218247330368,2.43328916347173e-21,TRUE
"Cre14.g627950",2.42068051464066,6.79130076787154e-14,TRUE
"Cre14.g628200",-4.11689607424443,2.80228983680793e-44,TRUE
"Cre14.g629200",-3.26272385948175,3.69034489505456e-28,TRUE
"Cre14.g630350",2.46653828785683,2.02893569782216e-13,TRUE
"Cre14.g630700",3.002457843882,4.82464739960889e-27,TRUE
"Cre14.g631300",-2.75771811924604,2.79580566810964e-06,TRUE
"Cre14.g631400",-5.90468487480468,7.93291074333781e-137,TRUE
"Cre14.g631950",3.44589967596506,2.04885774379667e-15,TRUE
"Cre14.g632350",-5.56986239077253,7.91831967151724e-64,TRUE
"Cre14.g632400",-2.37400947152917,8.43659848386886e-15,TRUE
"Cre14.g633700",2.43145122343602,2.63845256058186e-15,TRUE
"Cre14.g633789",-4.50711863198704,3.814504607741e-87,TRUE
"Cre15.g635400",2.91230860927891,6.56617132970003e-19,TRUE
"Cre15.g637450",2.27923047609273,1.0580786535811e-06,TRUE
"Cre15.g640200",-4.09539590216444,5.64741125251208e-20,TRUE
"Cre16.g648950",2.55343553747327,5.81507503288556e-27,TRUE
"Cre16.g649550",2.5717582870152,5.77935327163177e-89,TRUE
"Cre16.g650600",-2.34107865994407,3.18938577622597e-25,TRUE
"Cre16.g650625",3.00336841303419,3.79448791650356e-26,TRUE
"Cre16.g650650",2.59487474576082,2.54915581633989e-16,TRUE
"Cre16.g652000",4.3215983670404,5.64121158157952e-34,TRUE
"Cre16.g652300",-2.60022645310975,3.26575500758242e-05,TRUE
"Cre16.g652450",-2.87281751997364,4.55960234221826e-08,TRUE
"Cre16.g654000",-5.75412390089438,5.23654343570329e-82,TRUE
"Cre16.g654050",-3.21376631652554,8.94640164159599e-23,TRUE
"Cre16.g654150",-2.70599385906741,2.23673988575685e-26,TRUE
"Cre16.g654300",-2.47362690947276,3.51987798281021e-28,TRUE
"Cre16.g654450",2.2560928620714,2.51101552780024e-07,TRUE
"Cre16.g654900",2.01768335678171,1.38813155378383e-22,TRUE
"Cre16.g655200",4.94758795134486,6.53841014415827e-06,TRUE
"Cre16.g655750",-2.17495050194279,6.83933470985926e-22,TRUE
"Cre16.g656550",2.4752523406678,0.0339948416826748,TRUE
"Cre16.g656750",-3.10530691232491,1.01637488403547e-10,TRUE
"Cre16.g657100",2.37858941700514,1.10296364467914e-12,TRUE
"Cre16.g657200",3.20561367529346,2.85428165767289e-16,TRUE
"Cre16.g657750",-2.03427456354259,6.74767510323375e-13,TRUE
"Cre16.g657900",2.5535912426653,0.000293231871675934,TRUE
"Cre16.g659300",4.64328307329259,4.19035217866594e-24,TRUE
"Cre16.g659450",-2.60388937283184,5.78466494060722e-16,TRUE
"Cre16.g661200",2.5816737230821,0.000365979526248004,TRUE
"Cre16.g661500",-2.59331999673471,1.27812049138034e-14,TRUE
"Cre16.g661750",4.36726325788809,2.10041872375602e-05,TRUE
"Cre16.g661850",4.02719453726467,1.14961995619285e-05,TRUE
"Cre16.g662100",2.89988666906867,1.65701271542177e-09,TRUE
"Cre16.g665328",2.352903834171,3.74249595414724e-07,TRUE
"Cre16.g665450",-2.00072558695335,8.95056676653629e-22,TRUE
"Cre16.g665850",-4.58883243613883,1.73032514693066e-69,TRUE
"Cre16.g666653",3.95659161372378,6.67162237053068e-10,TRUE
"Cre16.g667450",-5.59291393505117,9.99749941403221e-45,TRUE
"Cre16.g668850",-3.99952097182385,1.19802983903472e-09,TRUE
"Cre16.g669800",-5.77773888242745,3.9356061995548e-39,TRUE
"Cre16.g670000",-2.47980713928272,4.70594853155248e-27,TRUE
"Cre16.g670450",3.18345841879113,1.58259606717059e-35,TRUE
"Cre16.g671200",-2.26200820463725,2.76251432183534e-20,TRUE
"Cre16.g672900",3.23909145292097,0.00805787708510892,TRUE
"Cre16.g672950",2.15623606566919,3.86725827134397e-17,TRUE
"Cre16.g673250",-2.88384319413531,2.27792973271195e-09,TRUE
"Cre16.g673300",2.48193638676456,0.00155381807494177,TRUE
"Cre16.g673350",3.71205588530116,1.18967801191979e-07,TRUE
"Cre16.g673400",3.85953689731685,2.03980713500822e-07,TRUE
"Cre16.g675050",2.90309890104306,0.00285560005011945,TRUE
"Cre16.g675630",3.74534712022681,3.04056714638482e-34,TRUE
"Cre16.g676000",2.54502716007508,6.28005784155012e-25,TRUE
"Cre16.g676350",2.21175106594278,9.18261259838668e-12,TRUE
"Cre16.g676537",3.52836474373054,1.33524100621628e-06,TRUE
"Cre16.g678300",2.85169205377594,1.30898445684776e-22,TRUE
"Cre16.g678350",-2.44836584275879,2.0935810133404e-18,TRUE
"Cre16.g680250",-2.97477819872911,1.54326148450691e-27,TRUE
"Cre16.g680300",-2.1874060293256,1.9226265492014e-17,TRUE
"Cre16.g680950",-3.44279499348635,8.62562985027888e-43,TRUE
"Cre16.g681000",4.01384774197837,1.85235937219937e-05,TRUE
"Cre16.g681050",5.23243721254825,3.71737247226175e-06,TRUE
"Cre16.g681100",2.38812203656372,7.10090780472929e-13,TRUE
"Cre16.g681250",2.19251843844346,1.8278508144983e-05,TRUE
"Cre16.g681251",2.11999672633423,0.000175782745964524,TRUE
"Cre16.g682200",4.76668055654408,1.67695705507536e-12,TRUE
"Cre16.g682850",-2.27292876150237,1.56573912792797e-24,TRUE
"Cre16.g683450",2.51949672662874,2.23327769119854e-19,TRUE
"Cre16.g685250",-2.44651316086955,7.07811294481866e-44,TRUE
"Cre16.g686250",-2.11986410004661,3.50176255336107e-08,TRUE
"Cre16.g686700",2.05802780975832,1.32573712476886e-20,TRUE
"Cre16.g687000",-2.76583505984121,7.18124050798942e-10,TRUE
"Cre16.g687400",2.98926432208858,3.61785603737432e-81,TRUE
"Cre16.g690950",-3.61559376137774,2.44185008269292e-12,TRUE
"Cre16.g691150",-3.80122198138233,1.09153720630774e-08,TRUE
"Cre16.g691400",3.03681034000989,2.77508885701924e-33,TRUE
"Cre16.g692200",-6.52316750452262,3.73146980087678e-51,TRUE
"Cre16.g692550",2.62087940208837,8.83331914631085e-15,TRUE
"Cre16.g693450",-2.35633843460496,1.35411182579878e-05,TRUE
"Cre16.g693819",-2.71759780988989,5.74107751145996e-20,TRUE
"Cre16.g694550",-2.65938884409342,3.01912562789706e-54,TRUE
"Cre16.g694809",-2.87492964576948,0.00018648663534545,TRUE
"Cre16.g694950",-2.5724134799751,1.66056770427946e-39,TRUE
"Cre16.g695700",-2.94445384313058,1.74455174540162e-33,TRUE
"Cre17.g696700",-2.31705712584737,1.91488683644599e-05,TRUE
"Cre17.g697250",2.92916250314055,2.65299703487765e-05,TRUE
"Cre17.g697300",-2.30894547833772,1.85302419303078e-19,TRUE
"Cre17.g698400",2.17107760085833,1.46176809204592e-06,TRUE
"Cre17.g699200",2.11200476521186,3.32907911722243e-08,TRUE
"Cre17.g699400",-2.90419797530813,2.07947308537709e-13,TRUE
"Cre17.g699450",4.21773044501781,0.000110022657879034,TRUE
"Cre17.g699550",-2.58906354647317,2.14593296160041e-24,TRUE
"Cre17.g700450",-2.94987830957588,1.24883179319914e-14,TRUE
"Cre17.g701150",-4.67557204921873,2.69305793610463e-34,TRUE
"Cre17.g701600",2.69815002105549,0.0230725260566733,TRUE
"Cre17.g701950",-2.94826858004943,2.49610026349657e-11,TRUE
"Cre17.g703800",3.13484722516808,6.7199998106903e-05,TRUE
"Cre17.g704000",2.47156241755122,0.00654882839366289,TRUE
"Cre17.g704200",2.30103437053364,3.09378490556687e-14,TRUE
"Cre17.g705700",5.05815394798607,1.3844574011883e-52,TRUE
"Cre17.g705750",4.07355523217502,1.63627563222763e-12,TRUE
"Cre17.g705800",2.08748957066773,5.5035702527528e-12,TRUE
"Cre17.g706150",2.04785818875443,1.52909754439315e-08,TRUE
"Cre17.g706250",-2.8807063897391,1.43032999100588e-59,TRUE
"Cre17.g707150",-2.6977323067505,4.02929420027742e-31,TRUE
"Cre17.g707350",2.81081789485452,1.05784523014343e-34,TRUE
"Cre17.g707600",2.44211524332671,0.0133408369865407,TRUE
"Cre17.g708150",-2.12903768075336,0.00210801750207071,TRUE
"Cre17.g708750",-2.71915443072568,0.000418241380447603,TRUE
"Cre17.g709050",-2.32718070982504,0.0123009364052589,TRUE
"Cre17.g709300",2.26746359966011,2.37954454590377e-07,TRUE
"Cre17.g710550",-2.25032132129926,0.0205994097009151,TRUE
"Cre17.g710700",-2.13692679787401,0.00262630320396652,TRUE
"Cre17.g711250",2.03552536170472,0.0476777474249314,TRUE
"Cre17.g711750",-3.12378954278295,0.00150957260949412,TRUE
"Cre17.g713450",-2.98125601064208,8.91268469258158e-05,TRUE
"Cre17.g713500",-3.19096746000537,0.000334504306543614,TRUE
"Cre17.g713550",-2.06900173770672,0.00139264490177294,TRUE
"Cre17.g713600",-2.60793768637951,4.25902033426834e-59,TRUE
"Cre17.g713700",3.11969793560214,1.20429396900278e-37,TRUE
"Cre17.g713950",-3.52443368960608,5.51525033018885e-05,TRUE
"Cre17.g714300",-4.39971271738808,5.82275807003688e-19,TRUE
"Cre17.g714750",-6.20688974505343,6.60769050843408e-73,TRUE
"Cre17.g714800",-2.66219482639184,5.86596330885606e-11,TRUE
"Cre17.g715300",-2.01929622725029,1.10186161994235e-48,TRUE
"Cre17.g715450",3.81979503193189,5.31705641133064e-23,TRUE
"Cre17.g717850",-2.62065693291549,3.05056688901563e-45,TRUE
"Cre17.g718450",-2.12158195024569,9.44301993796516e-19,TRUE
"Cre17.g718500",-2.50373722900904,5.10480296395159e-24,TRUE
"Cre17.g720528",-2.8148713632891,8.35582750067745e-20,TRUE
"Cre17.g720900",2.65743582837556,0.0214046373532801,TRUE
"Cre17.g721700",3.08546114345146,1.08967877512513e-33,TRUE
"Cre17.g723100",-2.14997913813367,1.84522369410797e-10,TRUE
"Cre17.g723400",-2.58192273742982,2.09099658070862e-08,TRUE
"Cre17.g723950",-2.20842098140272,2.59368438460727e-27,TRUE
"Cre17.g724400",-2.15115057124241,1.39167878602725e-18,TRUE
"Cre17.g724650",6.95061162017304,2.62852156019926e-30,TRUE
"Cre17.g724700",2.38878609764788,2.04610887330122e-34,TRUE
"Cre17.g725500",3.28883415218798,4.87795933656379e-74,TRUE
"Cre17.g727800",-3.94054665054352,2.34076512246241e-134,TRUE
"Cre17.g728500",2.65129058052152,4.26781841556976e-05,TRUE
"Cre17.g728750",-2.70873483630147,5.72265831995248e-05,TRUE
"Cre17.g729400",-2.35039074140101,1.33152229082557e-13,TRUE
"Cre17.g729850",-2.08682483434174,1.06848619944346e-15,TRUE
"Cre17.g730000",-2.37866839397917,1.64870469132449e-07,TRUE
"Cre17.g730550",-6.12384077281261,1.07549120367219e-85,TRUE
"Cre17.g730600",-2.39692111404058,3.80863442424048e-18,TRUE
"Cre17.g731350",2.1170010441075,3.67628737626245e-21,TRUE
"Cre17.g731900",2.09753228945712,4.14275665826026e-10,TRUE
"Cre17.g732150",-2.11100643880521,1.05616338453207e-26,TRUE
"Cre17.g734125",6.70507306643399,4.11478591404172e-11,TRUE
"Cre17.g734850",4.94416978915887,2.26851671176245e-06,TRUE
"Cre17.g735450",-5.04082833136301,4.3888123665611e-25,TRUE
"Cre17.g735550",-2.07714690104605,1.55005657715334e-08,TRUE
"Cre17.g737300",-2.88907647906789,1.2395891653192e-24,TRUE
"Cre17.g737650",-3.02537191169013,6.76622527473372e-25,TRUE
"Cre17.g737850",-3.53989015327773,1.19935909294482e-13,TRUE
"Cre17.g739650",2.52263739010514,8.80642887589813e-09,TRUE
"Cre17.g740300",-3.56599005835103,1.97344147193607e-09,TRUE
"Cre17.g740800",-2.29524892261841,0.0072477707285277,TRUE
"Cre17.g741400",-2.87605279334532,5.54180270530855e-38,TRUE
"Cre17.g742250",-3.7807567068956,2.54391732882443e-15,TRUE
"g10012",4.08380545560707,7.18030023895975e-17,TRUE
"g10014",2.70974655933809,5.98597069444692e-17,TRUE
"g10024",-3.09132121543697,1.34368516077478e-11,TRUE
"g10031",-2.73397278890987,8.64349908703164e-21,TRUE
"g10041",3.94570681278102,2.53887743366907e-05,TRUE
"g10050",-2.94868136829888,4.51220334652255e-09,TRUE
"g10090",2.01118949700594,1.28209889241432e-07,TRUE
"g10200",-2.09457840409907,0.00333635089634173,TRUE
"g10264",-3.63704224978059,5.78234938439602e-06,TRUE
"g10320",5.40131883195159,4.22102457744177e-10,TRUE
"g10321",2.36042622661637,1.53842676962142e-05,TRUE
"g10349",2.51119551380133,3.58654806071246e-07,TRUE
"g1036",-2.89652131726444,1.92911981111657e-05,TRUE
"g10362",2.38109201166215,1.01945487604516e-06,TRUE
"g1037",-2.25445686668874,0.000173123498103697,TRUE
"g1038",-2.27101302510258,7.27667059226298e-05,TRUE
"g1048",-2.66879660043825,0.0001717031931862,TRUE
"g10533",2.38516663290168,9.28735625366426e-19,TRUE
"g10590",2.62383093391724,5.5267928243541e-38,TRUE
"g10706",-2.04871852542239,2.03059303411585e-24,TRUE
"g10744",-2.886630235714,1.31875170403007e-30,TRUE
"g10809",3.0872021002152,0.0383416505214378,TRUE
"g1081",4.35913306051227,1.55319283994578e-10,TRUE
"g10812",3.19453122486603,0.0137976183916247,TRUE
"g10948",-2.13773166522887,0.00384868875944261,TRUE
"g11010",-2.2199803989042,2.51534617492568e-11,TRUE
"g11051",2.69522660668226,3.02370597229226e-16,TRUE
"g11059",-6.6823356927411,5.03447812883564e-25,TRUE
"g11082",-2.46572045474133,1.0599716469446e-12,TRUE
"g11167",2.15532985536841,0.0152728340301156,TRUE
"g11181",-2.27318506165532,2.38303691680135e-09,TRUE
"g11239",-4.78457080091014,5.30029948168873e-05,TRUE
"g11322",2.23340700619338,0.000701324150469986,TRUE
"g11343",3.22711523404623,1.48035921863895e-10,TRUE
"g11344",3.0115000222887,3.913768035212e-13,TRUE
"g11458",-2.98917325601155,2.1931419993338e-28,TRUE
"g11480",-2.81944594532199,1.02672317027567e-17,TRUE
"g11482",2.16051664246999,8.57036259146956e-13,TRUE
"g11490",-2.96774682376712,2.70797838132138e-26,TRUE
"g11499",2.06153223150595,0.000435640021318957,TRUE
"g11523",-3.42260050282341,6.6341721245906e-14,TRUE
"g11524",-3.56148624566136,6.10936590651575e-14,TRUE
"g11525",2.81192794800424,0.000318960874779896,TRUE
"g11529",-2.24235959273111,2.42838588181646e-05,TRUE
"g11544",-2.57272530108962,0.0252902344694933,TRUE
"g11545",-7.62865793762893,2.64536814826397e-28,TRUE
"g11553",2.46614088224275,1.26022353871496e-18,TRUE
"g11562",-6.46539451988077,3.53366726853404e-120,TRUE
"g11565",-5.19890197478796,4.70151512006167e-14,TRUE
"g11573",2.62418064421005,2.46139892957101e-16,TRUE
"g11575",-2.21089190240294,1.33396085755787e-05,TRUE
"g11576",2.5804940862887,1.43805356951525e-25,TRUE
"g11577",2.66512644385079,9.77759407908166e-15,TRUE
"g11583",2.80267712030595,7.49892450733175e-06,TRUE
"g11594",-3.25346533924393,9.90938615238431e-09,TRUE
"g11604",-2.98203489653485,2.93484761213147e-13,TRUE
"g11613",-2.2813973610772,7.90869809925188e-16,TRUE
"g11617",2.01079121321039,8.28786616867255e-14,TRUE
"g11625",-2.26034761429529,5.80011732938773e-15,TRUE
"g1174",6.25760204260689,4.7424771324301e-12,TRUE
"g11754",-5.15058244010174,2.78124064052024e-08,TRUE
"g11788",3.0633902866485,7.40687207232191e-06,TRUE
"g11896",3.24009778564763,0.00570545190990554,TRUE
"g119",2.56009540612417,1.07645878918936e-22,TRUE
"g11906",3.4055953283872,0.0154910490832082,TRUE
"g11923",-3.03244584163895,0.00594068973423277,TRUE
"g11927",2.01789970062388,7.24191244547122e-06,TRUE
"g11932",2.00372074201023,2.24256372790937e-06,TRUE
"g11953",2.42003882287352,0.00972295776562772,TRUE
"g12012",3.32154870757037,1.08463713621632e-16,TRUE
"g12024",-4.37995944723378,3.80046191497198e-10,TRUE
"g12041",-3.12795220547633,3.95085792426937e-17,TRUE
"g12094",-2.81033936322365,7.07811120754357e-10,TRUE
"g12112",2.89549851880283,3.18839557702602e-05,TRUE
"g12113",2.84765523471161,0.000182560278346044,TRUE
"g12142",-2.69636540547207,0.0309825781226874,TRUE
"g12144",-2.13384750341409,2.73160160925706e-33,TRUE
"g12145",-2.52908866702883,4.29871784287911e-33,TRUE
"g12149",2.20561469089753,1.04566421010616e-08,TRUE
"g12210",-4.96095513115503,1.76711237228683e-32,TRUE
"g12290",3.31537314660501,0.00944983227438903,TRUE
"g12401",2.94217769125625,9.15009476327618e-11,TRUE
"g12473",-3.27176267371927,0.0110742125557747,TRUE
"g12483",-2.75653062325947,1.06918103547028e-47,TRUE
"g12566",-2.6343202018261,5.15886545337286e-06,TRUE
"g12599",2.24311489062462,7.4503455570828e-18,TRUE
"g12665",-2.15588516696066,4.63333195451955e-08,TRUE
"g1269",2.24839341077707,4.61294367386813e-09,TRUE
"g12714",-2.40426482869786,3.31865078712003e-20,TRUE
"g12716",4.64611402815225,4.39828657583974e-05,TRUE
"g12745",4.15657979295056,0.000351158596880546,TRUE
"g12785",2.56664877584299,1.31018487180425e-12,TRUE
"g12807",2.95794579791883,0.00307272094095895,TRUE
"g12879",-2.24370505533066,1.42634256579346e-05,TRUE
"g12880",-3.35626574015754,1.68392774252093e-60,TRUE
"g12943",-2.02808077427447,1.92697506952425e-09,TRUE
"g12953",-2.01507541376253,4.01548774062068e-09,TRUE
"g12967",-2.41720561807813,1.47883570798418e-11,TRUE
"g12982",2.93871400611137,0.00035592799041734,TRUE
"g13043",2.02688489611486,0.000369091977558694,TRUE
"g13066",-3.87855879130696,2.64267654671378e-25,TRUE
"g13093",2.46673709357174,1.69354852892551e-12,TRUE
"g13197",2.67436988223348,6.46766964154517e-11,TRUE
"g13220",2.39218182690068,4.27587338342956e-05,TRUE
"g13253",3.54882293577574,0.00209334632561857,TRUE
"g13257",2.1204233993096,0.0472824611663045,TRUE
"g13265",-2.06465045371437,0.0045431489908518,TRUE
"g1336",-6.43696457647715,1.1430144489799e-13,TRUE
"g13501",2.56554791940284,2.8971192995903e-14,TRUE
"g13518",-4.72137723976858,0.000826097179231212,TRUE
"g13526",2.26363859663972,1.77857251441454e-08,TRUE
"g13542",4.54050260844532,3.02594358978496e-18,TRUE
"g1372",3.11667596488188,0.00362836791252731,TRUE
"g13762",2.08960678761253,0.0266186259125891,TRUE
"g13808",2.13589206441474,0.000951411756585851,TRUE
"g13813",5.86602302955251,8.79107757326633e-20,TRUE
"g13824",-5.32702561627252,6.58569654108957e-42,TRUE
"g13839",3.30674211641673,0.00404049873836679,TRUE
"g1387",2.76189727628633,0.000373767576642894,TRUE
"g13912",-2.59660004272227,2.6242069239508e-14,TRUE
"g13922",-2.62253296127508,1.76671381018421e-21,TRUE
"g13950",-2.85665177306282,0.00506472257847702,TRUE
"g13954",-2.38736807061891,8.31468133860665e-15,TRUE
"g13968",3.11174098227273,0.0275288994756036,TRUE
"g1409",-4.20540861900528,5.67605009617985e-25,TRUE
"g14189",2.25750901557211,4.34582606675752e-46,TRUE
"g14253",-3.46128025008709,8.79750415843193e-27,TRUE
